bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,3,55,17,0,0,1,1,0,1,1,1.06,0.94
2,2,3,88,0,0,1,1,0,1,1,1.06,0.94
3,2,41,21,0,0,1,1,0,1,1,1.06,0.94
4,1,0,0,0,0,1,1,0,1,1,1.06,0.94
5,1,13,4,0,0,1,1,0,1,1,1.06,0.94
6,2,75,2,0,0,1,1,0,1,1,1.06,0.94
7,1,0,0,0,0,1,1,0,1,1,1.06,0.94
8,2,150,22,0,0,1,1,0,1,1,1.06,0.94
9,2,121,26,0,0,1,1,0,1,1,1.06,0.94
10,1,5,2,0,0,1,1,0,1,1,1.06,0.94
11,1,0,0,0,0,1,1,0,1,1,1.06,0.94
12,2,377,24,0,0,1,1,0,1,1,1.06,0.94
13,1,18,2.3,0,0,1,1,0,1,1,1.06,0.94
14,1,10.5,5.3,0,0,1,1,0,1,1,1.06,0.94
15,1,22,5,0,0,1,1,0,1,1,1.06,0.94
16,1,43,3,0,0,1,1,0,1,1,1.06,0.94
17,1,42,8,0,0,1,1,0,1,1,1.06,0.94
18,1,27.2,9.8,0,10,1,1,0,1,1,1.06,0.94
19,1,3.3,0.6,0,0,1,1,0,1,1,1.06,0.94
20,1,2.3,1,0,0,1,1,0,1,1,1.06,0.94
21,1,0,0,0,0,1,1,0,1,1,1.06,0.94
22,1,0,0,0,0,1,1,0,1,1,1.06,0.94
23,1,6.3,2.1,0,0,1,1,0,1,1,1.06,0.94
24,1,0,0,0,0,1,1,0,1,1,1.06,0.94
25,1,6.3,3.2,0,5.9,1,1,0,1,1,1.06,0.94
26,1,0,0,0,0,1,1,0,1,1,1.06,0.94
27,1,9.3,0.5,0,0,1,1,0,1,1,1.06,0.94
28,1,4.6,2.3,0,0,1,1,0,1,1,1.06,0.94
29,1,17,2.6,0,0,1,1,0,1,1,1.06,0.94
30,1,3.6,1.8,0,0,1,1,0,1,1,1.06,0.94
31,1,5.8,2.9,0,0,1,1,0,1,1,1.06,0.94
32,1,1.6,0.8,0,0,1,1,0,1,1,1.06,0.94
33,1,3.8,1.9,0,0,1,1,0,1,1,1.06,0.94
34,1,0,0,0,0,1,1,0,1,1,1.06,0.94
35,1,6,3,0,0,1,1,0,1,1,1.06,0.94
36,1,0,0,0,0,1,1,0,1,1,1.06,0.94
37,1,0,0,0,0,1,1,0,1,1,1.06,0.94
38,1,14,7,0,0,1,1,0,1,1,1.06,0.94
39,1,0,0,0,0,1,1,0,1,1,1.06,0.94
40,1,0,0,0,0,1,1,0,1,1,1.06,0.94
41,1,6.3,3,0,0,1,1,0,1,1,1.06,0.94
42,1,7.1,4.4,0,0,1,1,0,1,1,1.06,0.94
43,1,2,1,0,0,1,1,0,1,1,1.06,0.94
44,1,12,1.8,0,0,1,1,0,1,1,1.06,0.94
45,1,0,0,0,0,1,1,0,1,1,1.06,0.94
46,1,0,0,0,0,1,1,0,1,1,1.06,0.94
47,1,29.7,11.6,0,0,1,1,0,1,1,1.06,0.94
48,1,0,0,0,0,1,1,0,1,1,1.06,0.94
49,1,18,8.5,0,0,1,1,0,1,1,1.06,0.94
50,1,21,10.5,0,0,1,1,0,1,1,1.06,0.94
51,1,18,5.3,0,0,1,1,0,1,1,1.06,0.94
52,1,4.9,2.2,0,0,1,1,0,1,1,1.06,0.94
53,1,20,10,0,6.3,1,1,0,1,1,1.06,0.94
54,1,4.1,1.4,0,0,1,1,0,1,1,1.06,0.94
55,1,6.8,3.4,0,0,1,1,0,1,1,1.06,0.94
56,1,7.6,2.2,0,0,1,1,0,1,1,1.06,0.94
57,1,6.7,2,0,0,1,1,0,1,1,1.06,0.94
