bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
3,1,167.87,48.8,0,4.69,0,1,0,220,5,1.1,0.9
4,1,190.57,23.4,0,2.1,0,1,0,220,5,1.1,0.9
10,1,148.97,24.7,0,12.44,0,1,0,220,5,1.1,0.9
21,1,179.21,39.3,0,30.71,0,1,0,220,5,1.1,0.9
22,1,0,-0,0,0.85,0,1,0,220,5,1.1,0.9
26,1,186,54.8,0,110.54,0,1,0,380,5,1.1,0.9
29,1,169.99,49.4,0,27.65,0,1,0,380,5,1.1,0.9
44,1,-0,0,0,7.27,0,1,0,220,5,1.1,0.9
53,1,54.09,16.1,0,7.14,0,1,0,220,5,1.1,0.9
58,1,0,0,0,2.31,0,1,0,380,5,1.1,0.9
59,1,132.52,20.7,0,3.31,0,1,0,220,5,1.1,0.9
90,1,403.84,115.39,0,3.95,0,1,0,220,5,1.1,0.9
96,1,-8.4,28.66,0,3.49,0,1,0,220,5,1.1,0.9
113,1,-0,-0,0,6.532711,0,1,0,380,5,1.1,0.9
115,1,0,-0,0,4.21,0,1,0,220,5,1.1,0.9
118,1,704.53,-35.33,0,13.102834,0,1,0,380,5,1.1,0.9
124,2,0,0,0,0,0,1,0,220,5,1.1,0.9
128,1,26.38,12.7,0,0.52,0,1,0,220,5,1.1,0.9
145,1,42.62,5.6,0,7.64,0,1,0,220,5,1.1,0.9
148,1,35.95,12,0,6.1,0,1,0,220,5,1.1,0.9
150,2,0,0,0,0,0,1,0,220,5,1.1,0.9
163,1,164.27,32.73,0,8.34,0,1,0,220,5,1.1,0.9
171,1,112.06,13.2,0,5.24,0,1,0,220,5,1.1,0.9
174,1,370.5,-17,0,9.91,0,1,0,220,5,1.1,0.9
184,1,-0,-0,0,2.42,0,1,0,220,5,1.1,0.9
188,1,40.96,13.9,0,3.3,0,1,0,220,5,1.1,0.9
195,1,81.31,21.55,0,8.52,0,1,0,220,5,1.1,0.9
196,1,0,-0,0,12.48,0,1,0,220,5,1.1,0.9
198,1,44.18,11.8,0,1.44,0,1,0,220,5,1.1,0.9
207,1,357.96,84.4,0,1.34,0,1,0,220,5,1.1,0.9
216,1,172.99,54.7,0,2.21,0,1,0,220,5,1.1,0.9
217,1,116.96,0.1,0,7.36,0,1,0,220,5,1.1,0.9
218,1,77.63,15.12,0,2.23,0,1,0,220,5,1.1,0.9
221,2,0,0,0,0,0,1,0,380,5,1.1,0.9
225,1,0,0,0,1.15,0,1,0,220,5,1.1,0.9
280,1,132.97,29.6,0,5.34,0,1,0,220,5,1.1,0.9
283,1,30.38,11.9,0,1.17,0,1,0,220,5,1.1,0.9
292,1,15.36,1.4,0,0.7,0,1,0,220,5,1.1,0.9
305,1,114.51,12,0,0.63,0,1,0,220,5,1.1,0.9
306,1,-0,0,0,4.76,0,1,0,220,5,1.1,0.9
314,1,181.33,46.3,0,10.6,0,1,0,220,5,1.1,0.9
333,1,583.11,43,0,6.85,0,1,0,220,5,1.1,0.9
338,2,0,0,0,0,0,1,0,220,5,1.1,0.9
346,1,219.57,48.3,0,0.71,0,1,0,220,5,1.1,0.9
350,1,122.74,26.2,0,5.62,0,1,0,220,5,1.1,0.9
