bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
1268,172,0,161,-161,1.01773,100,1,322,22
1268,147.5,0,137,-137,1.01773,100,1,273,22
1356,173.6,0,173,-173,1.01408,100,1,345,2.2
89,57.75,0,236.4,-236.4,1,100,1,113,2.5
125,86.17,0,85,-85,1.01238,100,1,170,2.34
908,30.5,0,273.6,-273.6,1.00439,100,1,59,2
817,0,0,13,-13,1.00423,100,0,25,1.2
817,60.2,0,2264.4,-2264.4,1.00423,100,1,119,1.4
817,0,0,285,-285,1.00423,100,0,570,1.2
1335,50.5,0,152.4,-152.4,1,100,1,98,3
396,26.55,0,26,-26,1,100,1,52,1.1
396,37.55,0,37,-37,1,100,1,74,1.1
975,222.75,0,221,-221,1,100,1,442,3.5
858,187.27,0,185,-185,1.01931,100,1,369,5.54
921,48.1,0,46,-46,1,100,1,92,4.2
921,42.6,0,41,-41,1,100,1,81,4.2
1255,258.85,0,255,-255,1.01587,100,1,509,8.7
169,152.915,0,153,-153,1,100,1,305,0.83
448,730,0,730,-730,1.01761,100,1,1460,0
241,22.15,0,22,-22,1,100,1,43,1.3
241,27.65,0,27,-27,1,100,1,54,1.3
241,36.65,0,36,-36,1,100,1,72,1.3
241,18.15,0,18,-18,1,100,1,35,1.3
270,99.5,0,97,-97,1.00923,100,1,194,5
885,213.4,0,213,-213,1.01893,100,1,426,0.8
885,213.4,0,213,-213,1.01893,100,1,426,0.8
876,155.7,0,178.8,-178.8,1.01811,100,1,306,5.4
46,70,0,926.4,-926.4,1.00422,100,1,137,3
803,209.19,0,209,-209,1.01288,100,1,417,1.38
356,355.07,0,353,-353,1.01705,100,1,706,4.14
100,275,0,269,-269,1.01647,100,1,537,13
707,105.05,0,112.8,-112.8,1,100,1,208,2.1
973,-0,0,0,0,1.01855,100,0,0,-8
973,114.15,0,112,-112,1.01855,100,1,223,5.3
1118,316.75,0,314,-314,1.01384,100,1,628,5.5
897,91.85,0,91,-91,1,100,1,181,2.7
897,55.35,0,54,-54,1,100,1,108,2.7
58,0,0,40,-40,1.00431,100,0,80,0.6
82,186.765,0,186,-186,1.01562,100,1,371,2.53
474,81.1,0,79,-79,1.01533,100,1,157,5.2
1221,118.9,0,116,-116,1,100,1,232,5.8
355,76.1,0,98.4,-98.4,1,100,1,146,6.2
471,190.4,0,187,-187,1.0171,100,1,373,7.8
1321,35.05,0,1626,-1626,1.00423,100,1,69,1.1
1321,37.5,0,1626,-1626,1.00423,100,1,75,0
1829,89.675,0,89,-89,1.01429,100,1,177,2.35
1005,72.45,0,71,-71,1.00521,100,1,141,3.9
14,98.88,0,98,-98,1.01626,100,1,195,2.76
14,93.7,0,93,-93,1.01626,100,1,185,2.4
1628,158,-31.125,155.3,-217.55,1,100,1,216,100
1629,362.5,0,328,-328,1,100,1,655,70
1844,60.35,0,59,-59,1.00776,100,1,118,2.7
1630,64.8,0,61,-61,0.98876,100,1,121,8.6
1631,50.95,0,49,-49,0.98996,100,1,97,4.9
1846,88.1,0,87,-87,1,100,1,173,3.2
1632,37.6,0,36,-36,1,100,1,72,3.2
1847,60.6,0,59,-59,1,100,1,118,3.2
1848,90.6,0,89,-89,1,100,1,178,3.2
1852,84.6,0,80,-80,1,100,1,160,9.2
1854,159.6,0,155,-155,1,100,1,310,9.2
1633,659.2675,0,596,-596,1.00135,100,1,1191,127.535
1634,875.0125,0,803,-803,1.00053,100,1,1606,144.025
1635,904.52,0,841,-841,1.00053,100,1,1681,128.04
1636,637.2675,0,574,-574,1,100,1,1148,126.535
1637,178,7.015,153.03,-139,1,100,1,278,78
1638,197.5,0,159,-159,1,100,1,318,77
1639,254.5,0,216,-216,1,100,1,432,77
1640,310.5,0,280,-280,1,100,1,560,61
1641,130.75,0,109,-109,1.00373,100,1,217,44.5
1642,48.4,0,46,-46,1,100,1,91,5.8
1643,75.4,0,73,-73,1,100,1,145,5.8
1855,70.9,0,68,-68,1,100,1,136,5.8
1644,109.4,0,107,-107,1,100,1,213,5.8
1645,92.9,0,90,-90,1,100,1,180,5.8
1646,583.75,0,551,-551,1.00036,100,1,1101,66.5
1647,48.2475,2.335,50.67,-46,1,100,1,92,4.495
1861,21.1,0,20,-20,1,100,1,39,3.2
1648,663.0725,0,597,-597,0.99083,100,1,1193,133.145
1649,726.205,0,658,-658,0.98954,100,1,1316,136.41
1650,541.07,0.04,537.68,-537.6,0.98754,100,1,945,137.14
1651,620.7,0,553,-553,0.9946,100,1,1105,136.4
1652,256,252.02,681.04,-177,0.99759,100,1,353,159
1862,536.5,112.015,681.03,-457,0.99881,100,1,914,159
1653,125.25,0,124,-124,1,100,1,247,3.5
1654,134.25,0,133,-133,1,100,1,265,3.5
1655,59.75,0,58,-58,1,100,1,116,3.5
1656,48.25,0,47,-47,1,100,1,93,3.5
1657,39.75,0,38,-38,1,100,1,76,3.5
1658,41.25,0,40,-40,1,100,1,79,3.5
1863,29.8475,0,28,-28,1,100,1,56,3.695
1659,30.8475,0,29,-29,1,100,1,58,3.695
1660,65.8475,0,64,-64,1,100,1,128,3.695
1661,85.3475,0,84,-84,1,100,1,167,3.695
1662,20.3475,0,19,-19,1,100,1,37,3.695
1663,22.8475,0,21,-21,1,100,1,42,3.695
1865,33.5,0,33,-33,1,100,1,65,2
1866,40.05,0,39,-39,1,100,1,77,3.1
1664,43.05,0,42,-42,1,100,1,83,3.1
1665,74.55,0,73,-73,1,100,1,146,3.1
1867,41.05,0,40,-40,1,100,1,79,3.1
1666,44.55,0,43,-43,1,100,1,86,3.1
1868,54.05,0,53,-53,1,100,1,105,3.1
1667,1164.25,0,1080,-1080,0.99649,100,1,2160,168.5
1668,557.25,95.46,656.92,-466,0.99502,100,1,931,183.5
1669,542.75,98.515,648.03,-451,0.99328,100,1,902,183.5
1670,321.35,0,321,-321,1.00942,100,1,642,0.7
1873,308,0,296,-296,1,100,1,592,24
1874,291,0,279,-279,1,100,1,558,24
1671,723.18,0,665,-665,1,100,1,1330,116.36
1673,610.935,0,550,-550,1,100,1,1100,121.87
1674,694.685,0,634,-634,0.99957,100,1,1268,121.37
1675,551.25,115.64,682.28,-451,0.99963,100,1,901,201.5
1676,379.25,186.385,687.17,-314.4,1.00522,100,1,557,201.5
1875,1006,0,907,-907,1,100,1,1813,199
1677,979,0,880,-880,1,100,1,1759,199
2022,59.25,0,56,-56,1,100,1,111,7.5
1876,105.25,0,102,-102,1,100,1,203,7.5
1877,102.25,0,99,-99,1,100,1,197,7.5
1878,162.25,0,159,-159,1,100,1,317,7.5
1678,181.625,0,180,-180,1,100,1,359,4.25
1679,249.625,0,248,-248,1,100,1,495,4.25
1680,141.55,0,141,-141,1,100,1,281,2.1
1681,553.5,0,509,-509,1,100,1,1017,90
1682,502.5,0,425,-425,0.98022,100,1,850,155
1683,505,0,428,-428,0.98002,100,1,855,155
1684,419.75,0,369,-369,1,100,1,737,102.5
1881,35.5,0,33,-33,1,100,1,66,5
1882,30,0,28,-28,1,100,1,55,5
1685,45.5,0,43,-43,1,100,1,86,5
1883,31,0,29,-29,1,100,1,57,5
1884,123.5,0,121,-121,1,100,1,242,5
1885,46.5,0,44,-44,1,100,1,88,5
1686,645.5,0,576,-576,1,100,1,1151,140
1687,858.5,0,789,-789,1,100,1,1577,140
1688,696.5,0,627,-627,1,100,1,1253,140
1689,0,0,559.16,-96.85,1,100,0,64,280
1888,68.35,0,66,-66,1,100,1,131,5.7
1690,229.25,24.885,219.77,-170,0.98588,100,1,339,119.5
1691,94.75,0,90,-90,1,100,1,179,10.5
1692,299.2,10.55,258.1,-237,1.01132,100,1,474,124.4
1693,130.9525,0,111,-111,1,100,1,221,40.905
1694,137.57,0,117,-117,1,100,1,234,41.14
1695,187.4775,0,174,-174,1,100,1,348,26.955
1696,200.4925,0,190,-190,1,100,1,379,21.985
1697,201.4225,190.57,525.14,-144,1,100,1,288,114.845
1698,311.9225,135.07,525.14,-255,1,100,1,509,114.845
1699,243.1725,171.385,526.77,-184,1,100,1,368,118.345
1700,267.9225,162.645,530.29,-205,1,100,1,410,125.845
1701,76.1,0,75,-75,1,100,1,149,3.2
1702,83.495,0,82,-82,1,100,1,163,3.99
1703,84.495,0,83,-83,1,100,1,165,3.99
1889,53.495,0,52,-52,1,100,1,103,3.99
1704,862,0,777,-777,1,100,1,1554,170
1705,809,0,724,-724,1,100,1,1448,170
1890,52.7,0,52,-52,1,100,1,103,2.4
1891,39.2,0,38,-38,1,100,1,76,2.4
1892,59.2,0,58,-58,1,100,1,116,2.4
1706,20.7,0,20,-20,1,100,1,39,2.4
1707,37.7,0,37,-37,1,100,1,73,2.4
2026,36.2,0,35,-35,1,100,1,70,2.4
1898,16.7,0,16,-16,1,100,1,31,2.4
1708,25.2,0,24,-24,1,100,1,48,2.4
1709,42.2,0,41,-41,1,100,1,82,2.4
1710,78.45,0,77,-77,1,100,1,154,2.9
1711,30.95,0,30,-30,1,100,1,59,2.9
1712,984.5,0,913,-913,1,100,1,1825,144
1713,874,0,802,-802,1.00198,100,1,1604,144
1714,213.815,31.95,255.9,-192,1.01466,100,1,383,44.63
1715,370.75,106.44,524.88,-312,1,100,1,623,118.5
1716,609.75,0,543,-543,1,100,1,1086,133.5
1717,346.75,120.75,529.5,-288,0.9936,100,1,575,118.5
1718,360.75,113.295,528.59,-302,0.99876,100,1,603,118.5
1719,560.75,13.765,529.53,-502,1,100,1,1003,118.5
1720,262.75,150.065,504.13,-204,1,100,1,407,118.5
1721,351.75,0,321,-321,1,100,1,641,62.5
1906,260.47,0,252,-252,1,100,1,504,16.94
1907,340.47,0,332,-332,1,100,1,664,16.94
1908,163.47,0,155,-155,1,100,1,310,16.94
1909,274.47,0,266,-266,1,100,1,532,16.94
1910,264.47,0,256,-256,1,100,1,512,16.94
1911,213.97,0,206,-206,1,100,1,411,16.94
1912,366.97,0,359,-359,1,100,1,717,16.94
