bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
9,11,0.00064,0.0305,0,400,400,400,1.10224,0,1,-30,30
13,12,0.00069,0.03946,0,250,250,250,0.9999,0,1,-30,30
21,19,0.00088,0.05709,0,330,330,330,0.9999,0,1,-30,30
36,35,0.0007,0.03652,0,250,250,250,0.9999,0,1,-30,30
37,40,0.00036,0.02519,0,500,500,500,1.0686,0,1,-30,30
38,41,0.00036,0.02519,0,500,500,500,1.08671,0,1,-30,30
55,56,0.00034,0.02097,0,500,500,500,1.0755,0,1,-30,30
59,61,0.00034,0.02097,0,500,500,500,1.05955,0,1,-30,30
70,72,0.00081,0.03,0,400,400,400,1.0876,0,1,-30,30
107,109,0.00075,0.02445,-0.00832,330,330,330,1.06467,0,1,-30,30
108,110,0.0004,0.0253,0,500,500,500,1.07013,0,1,-30,30
144,147,0.00053,0.02875,-0.016,400,400,400,1.07702,0,1,-30,30
173,174,0.00064,0.0305,0,400,400,400,1.06172,0,1,-30,30
182,183,0.00023,0.023,0,500,500,500,1.07426,0,1,-30,30
181,184,0.00023,0.023,0,500,500,500,1.07426,0,1,-30,30
188,187,0.00032,0.04392,0,330,330,330,0.9999,0,1,-30,30
191,193,0.0003,0.02732,0,500,500,500,1.10871,0,1,-30,30
198,200,0.00035,0.02375,0,500,500,500,1.07313,0,1,-30,30
212,213,0.00051,0.0275,0,400,400,400,1.10394,0,1,-30,30
217,215,0.00084,0.06858,0,250,250,250,0.9999,0,1,-30,30
220,222,0.00033,0.02711,0,500,500,500,1.08613,0,1,-30,30
224,222,0.00032,0.0464,0,330,330,330,0.9999,0,1,-30,30
231,229,0.00113,0.05647,0,330,330,330,0.9999,0,1,-30,30
228,230,0.00075,0.02469,-0.008,330,330,330,1.04544,0,1,-30,30
3010,183,0.00029,0.00317,0.09184,773,773,773,0,0,1,-30,30
3010,184,0.0003,0.00326,0.09536,771,771,771,0,0,1,-30,30
244,84,0.01475,0.08595,0.13036,315,315,315,0,0,1,-30,30
3007,92,0.01244,0.06959,0.1181,309,309,309,0,0,1,-30,30
3007,122,0.01207,0.06905,0.11519,312,312,312,0,0,1,-30,30
146,3008,0.00168,0.01604,0.51488,724,724,724,0,0,1,-30,30
3011,172,0.0018,0.01616,0.0484,387,387,387,0,0,1,-30,30
