bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,287.5,34.75,222.8,-153.3,1,100,1,475,100
11,38.5,9.6,41.5,-22.3,1,100,1,67,10
19,36.1,5.35,23.1,-12.4,1,100,1,37.2,35
20,18.65,0,0,0,1,100,1,31.3,6
21,4.215,0.85,4.25,-2.55,1,100,1,7.63,0.8
21,4.215,0.85,4.25,-2.55,1,100,1,7.63,0.8
21,4.215,0.85,4.25,-2.55,1,100,1,7.63,0.8
21,4.215,0.85,4.25,-2.55,1,100,1,7.63,0.8
24,17.75,0,5.2,-5.2,1,100,1,25.7,9.8
25,23.5,5,18,-8,1,100,1,24,23
26,19.1,3.35,14.4,-7.7,1,100,1,23.2,15
26,19.1,3.35,14.4,-7.7,1,100,1,23.2,15
26,19.1,3.35,14.4,-7.7,1,100,1,23.2,15
29,19.6,3.1,13.5,-7.3,1,100,1,21.8,17.4
30,13.8,3.95,14.6,-6.7,1,100,1,20.2,7.4
31,21.85,3.6,15.5,-8.3,1,100,1,25,18.7
53,51.45,8.3,35.9,-19.3,1,100,1,57.9,45
53,18.55,3.9,16.8,-9,1,100,1,27.1,10
55,25.05,3.5,22.3,-15.3,1,100,1,46,4.1
57,9.6,2.035,8.8,-4.73,1,100,1,14.2,5
57,9.6,2.035,8.8,-4.73,1,100,1,14.2,5
57,9.6,2.035,8.8,-4.73,1,100,1,14.2,5
62,6.665,2.3,8.27,-3.67,1,100,1,11,2.33
62,6.665,2.3,8.27,-3.67,1,100,1,11,2.33
62,6.665,2.3,8.27,-3.67,1,100,1,11,2.33
63,5.915,2.265,8.13,-3.6,1,100,1,10.83,1
63,5.915,2.265,8.13,-3.6,1,100,1,10.83,1
63,5.915,2.265,8.13,-3.6,1,100,1,10.83,1
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,6,1.575,6.8,-3.65,1,100,1,11,1
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,4.4,0.975,4.22,-2.27,1,100,1,6.8,2
65,9.25,1.8,7.75,-4.15,1,100,1,12.5,6
65,9.25,1.8,7.75,-4.15,1,100,1,12.5,6
65,6,1.575,6.8,-3.65,1,100,1,11,1
66,21.85,5.15,18.5,-8.2,1,100,1,24.7,19
68,3.865,0,0,0,1,100,1,7.63,0.1
68,3.865,0,0,0,1,100,1,7.63,0.1
68,3.865,0,0,0,1,100,1,7.63,0.1
70,17.6,1.6,10.3,-7.1,1,100,1,21.2,14
73,6.425,1.2,5.75,-3.35,1,100,1,10,2.85
73,6.425,1.2,5.75,-3.35,1,100,1,10,2.85
76,132.2,25.7,111.2,-59.8,1,100,1,179.4,85
76,70.05,13.6,58.9,-31.7,1,100,1,95.1,45
79,53.8,9.2,52.6,-34.2,1,100,1,102.6,5
91,26.25,7.8,28.1,-12.5,1,100,1,37.5,15
97,16.75,3.9,17,-9.2,1,100,1,27.5,6
101,15.15,3.65,15.7,-8.4,1,100,1,25.3,5
102,17,1.9,12.1,-8.3,1,100,1,25,9
102,17,1.9,12.1,-8.3,1,100,1,25,9
102,19,2.25,14.5,-10,1,100,1,30,8
112,20,5.25,18.8,-8.3,1,100,1,25,15
113,12,0,9.5,-9.5,1,100,1,24,0
114,11,1.5,9.7,-6.7,1,100,1,20,2
123,37.25,4.5,28.8,-19.8,1,100,1,59.5,15
126,7.4,0,5.6,-5.6,1,100,1,11.87,2.93
126,7.4,0,5.6,-5.6,1,100,1,11.87,2.93
126,7.4,0,5.6,-5.6,1,100,1,11.87,2.93
128,9.6,2.335,8.4,-3.73,1,100,1,11.2,8
128,9.6,2.335,8.4,-3.73,1,100,1,11.2,8
128,9.6,2.335,8.4,-3.73,1,100,1,11.2,8
129,15.25,3.65,15.8,-8.5,1,100,1,25.5,5
75436,265,57.3,247.9,-133.3,1,100,1,400,130
75436,110.84,23.35,101,-54.3,1,100,1,163,58.68
75437,224.5,41.4,179.1,-96.3,1,100,1,289,160
75437,224.5,41.4,179.1,-96.3,1,100,1,289,160
75439,212.5,40.1,173.5,-93.3,1,100,1,280,145
75439,212.5,40.1,173.5,-93.3,1,100,1,280,145
75439,212.5,40.1,173.5,-93.3,1,100,1,280,145
75441,137.7,25.8,111.6,-60,1,100,1,180,95.4
75441,130.05,24.35,105.4,-56.7,1,100,1,170,90.1
75441,130.05,24.35,105.4,-56.7,1,100,1,170,90.1
75443,172,34.3,148.4,-79.8,1,100,1,244,100
75443,83.5,16.25,70.4,-37.9,1,100,1,122,45
75443,269.95,31.3,200.9,-138.3,1,100,1,414.9,125
75444,73,20,72,-32,1,100,1,96,50
75445,62,0,27.6,-27.6,1,100,1,84,40
75448,269.95,31.3,200.9,-138.3,1,100,1,414.9,125
75448,57.5,15.65,56.3,-25,1,100,1,75,40
75450,39.75,8.65,37.5,-20.2,1,100,1,60.5,19
75450,39.75,8.65,37.5,-20.2,1,100,1,60.5,19
