bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
10000,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10001,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10002,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10003,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10004,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10005,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10006,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10007,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10008,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10009,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10010,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10011,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10012,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10013,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10014,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10015,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10016,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10017,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10018,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10019,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10020,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10021,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10022,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10023,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10024,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10025,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10026,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10027,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10028,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10029,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10030,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10031,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10032,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10033,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10034,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10035,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10036,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10037,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10038,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10039,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10040,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10041,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10042,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10043,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10044,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10045,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10046,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10047,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10048,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10049,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10050,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10051,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10052,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10053,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10054,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10055,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10056,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10057,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10058,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10059,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10060,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10061,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10062,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10063,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10064,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10065,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10066,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10067,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10068,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10069,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10070,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10071,2,16,8,0,0,0,1.03,0,220,0,1.11,0.95
10072,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10073,1,0,0,0,0,1,1.03,0,220,0,1.11,0.95
10074,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10075,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10076,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10077,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10078,1,305.5,-14,0,0,0,1,0,400,0,1.05,0.95
10079,2,-1529.6,4542.9,0,0,0,1,0,400,0,1.05,0.95
10080,2,-159.1,-181,0,0,0,1,0,400,0,1.05,0.95
10081,1,-1078.3,-374.1,0,0,0,1,0,400,0,1.05,0.95
10082,1,943.2,310.2,0,0,0,1,0,400,0,1.05,0.95
10083,1,97,26,0,0,0,1,0,400,0,1.05,0.95
10084,1,0.6,160,0,0,0,1,0,400,0,1.05,0.95
10085,1,161.6,183.6,0,0,0,1,0,400,0,1.05,0.95
10086,1,288.6,221.6,0,0,0,1,0,400,0,1.05,0.95
10087,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10088,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10089,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10090,2,274.4,279.6,0,0,0,1,0,400,0,1.05,0.95
10091,1,94.2,111.8,0,0,0,1,0,400,0,1.05,0.95
10092,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10093,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10094,2,0,0,0,0,0,1,0,400,0,1.05,0.95
10095,2,4.4,-2590.1,0,0,0,1,0,400,0,1.05,0.95
10096,1,488,79.1,0,0,0,1,0,400,0,1.05,0.95
10097,1,601,147.9,0,0,0,1,0,400,0,1.05,0.95
10098,1,527,265.1,0,0,0,1,0,400,0,1.05,0.95
10099,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10100,2,0,0,0,0,0,1,0,400,0,1.05,0.95
10101,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10102,1,120,25,0,0,0,1.03,0,220,0,1.11,0.95
10103,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10104,2,200.2,48.7,0,0,0,1,0,400,0,1.05,0.95
10105,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10106,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10107,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10108,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10109,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10110,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10111,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10112,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10113,1,0,0,0,0,0,1,0,400,0,1.05,0.95
10114,1,0,0,0,0,0,1.03,0,220,0,1.11,0.95
10115,2,0,0,0,0,0,1,0,400,0,1.05,0.95
10116,2,0,0,0,0,0,1,0,400,0,1.05,0.95
10117,1,0,0,0,0,0,1,0,400,0,1.05,0.95
