bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,89.79,28.55,0,0,1,1,0,345,1,1.1,0.9
2,1,0,0,0,-20,1,1,0,345,1,1.1,0.9
3,2,0,0,0,62.35,1,1,0,500,1,1.1,0.9
4,2,0,0,0,0,1,1,0,500,1,1.1,0.9
5,1,32.47,85.89,0,0,1,1,0,500,1,1.1,0.9
6,1,0,0,0,0,1,1,0,500,1,1.1,0.9
7,1,0,0,0,0,1,1,0,345,1,1.1,0.9
8,1,0,0,0,0,1,1,0,345,1,1.1,0.9
9,2,0,0,0,8.24,1,1,0,345,1,1.1,0.9
10,2,0,0,0,0,1,1,0,345,1,1.1,0.9
11,1,0,0,0,31.41,1,1,0,345,1,1.1,0.9
12,1,0,0,0,83.61,1,1,0,500,1,1.1,0.9
13,1,0,0,0,70,1,1,0,500,1,1.1,0.9
14,1,0,0,0,0,1,1,0,500,1,1.1,0.9
15,2,11,40,0,0,1,1,0,500,1,1.1,0.9
16,2,5,10,0,0,1,1,0,500,1,1.1,0.9
17,1,52.71,60.23,0,0,1,1,0,345,1,1.1,0.9
18,1,6.93,3.11,0,0,1,1,0,138,1,1.1,0.9
19,2,14.65,1,0,0,1,1,0,138,1,1.1,0.9
20,2,8.14,1.32,0,0,1,1,0,138,1,1.1,0.9
21,1,14.17,4.22,0,0,1,1,0,138,1,1.1,0.9
22,2,4.22,1,0,0,1,1,0,138,1,1.1,0.9
23,1,0,0,0,26.67,1,1,0,138,1,1.1,0.9
24,1,0,0,0,48.6,1,1,0,32,1,1.1,0.9
25,1,0,0,0,0,1,1,0,138,1,1.1,0.9
26,1,31.97,20.83,0,0,1,1,0,138,1,1.1,0.9
27,1,5.22,2.11,0,0,1,1,0,138,1,1.1,0.9
28,1,2.61,1,0,0,1,1,0,138,1,1.1,0.9
29,2,0.01,0.01,0,0,1,1,0,138,1,1.1,0.9
30,2,0.01,0.01,0,0,1,1,0,138,1,1.1,0.9
31,1,15.67,5.22,0,0,1,1,0,138,1,1.1,0.9
32,1,16.78,4.72,0,0,1,1,0,138,1,1.1,0.9
33,1,0,0,0,45,1,1,0,16,1,1.1,0.9
34,1,4.22,0.5,0,0,1,1,0,138,1,1.1,0.9
35,1,9.95,2.11,0,0,1,1,0,138,1,1.1,0.9
36,1,10.85,1,0,0,1,1,0,138,1,1.1,0.9
37,2,14.67,3.11,0,0,1,1,0,138,1,1.1,0.9
38,1,7.54,1,0,0,1,1,0,138,1,1.1,0.9
39,1,2.11,0.5,0,0,1,1,0,138,1,1.1,0.9
40,1,2.11,0.5,0,0,1,1,0,138,1,1.1,0.9
41,1,8.74,3.11,0,0,1,1,0,138,1,1.1,0.9
42,1,5.73,1,0,0,1,1,0,138,1,1.1,0.9
43,1,43.38,6.25,0,0,1,1,0,138,1,1.1,0.9
44,2,9.45,2.61,0,0,1,1,0,138,1,1.1,0.9
45,2,42.03,12.76,0,0,1,1,0,138,1,1.1,0.9
46,1,15.67,2.61,0,0,1,1,0,138,1,1.1,0.9
47,1,19.89,6.83,0,0,1,1,0,138,1,1.1,0.9
48,1,8.34,2.71,0,0,1,1,0,138,1,1.1,0.9
49,2,16.78,6.33,0,0,1,1,0,138,1,1.1,0.9
50,1,13.14,1.26,0,0,1,1,0,138,1,1.1,0.9
51,1,5.22,0.5,0,0,1,1,0,138,1,1.1,0.9
52,1,0,0,0,-16.07,1,1,0,138,1,1.1,0.9
53,1,68.66,4.97,0,-2.01,1,1,0,138,1,1.1,0.9
54,2,9.45,1,0,-0.93,1,1,0,138,1,1.1,0.9
55,1,8.34,3.11,0,0,1,1,0,138,1,1.1,0.9
56,1,0,0,0,0,1,1,0,138,1,1.1,0.9
57,1,19.16,2.01,0,0,1,1,0,138,1,1.1,0.9
58,2,30.44,4.22,0,0,1,1,0,138,1,1.1,0.9
59,1,18.89,4.72,0,0,1,1,0,138,1,1.1,0.9
60,2,11.55,1,0,0,1,1,0,138,1,1.1,0.9
61,1,17.78,4.22,0,0,1,1,0,138,1,1.1,0.9
62,1,0,0,0,0,1,1,0,138,1,1.1,0.9
63,1,0,0,0,-15.19,1,1,0,138,1,1.1,0.9
64,1,0,0,0,-14.11,1,1,0,138,1,1.1,0.9
65,1,0,0,0,0,1,1,0,500,1,1.1,0.9
66,1,0,0,0,30.47,2,1,0,345,2,1.1,0.9
67,1,0,0,0,-20,2,1,0,345,2,1.1,0.9
68,2,0,0,0,62.48,2,1,0,500,2,1.1,0.9
69,2,0,0,0,0,2,1,0,500,2,1.1,0.9
70,1,32.47,85.89,0,0,2,1,0,500,2,1.1,0.9
71,1,0,0,0,0,2,1,0,500,2,1.1,0.9
72,1,0,0,0,0,2,1,0,345,2,1.1,0.9
73,1,0,0,0,0,2,1,0,345,2,1.1,0.9
74,2,0,0,0,-84.68,2,1,0,345,2,1.1,0.9
75,2,0,0,0,0,2,1,0,345,2,1.1,0.9
76,1,42.84,29.61,0,0,2,1,0,345,2,1.1,0.9
77,1,0,0,0,83.62,2,1,0,500,2,1.1,0.9
78,1,0,0,0,70,2,1,0,500,2,1.1,0.9
79,1,0,0,0,0,2,1,0,500,2,1.1,0.9
80,2,11,40,0,0,2,1,0,500,2,1.1,0.9
81,2,5,10,0,0,2,1,0,500,2,1.1,0.9
82,1,52.71,60.23,0,0,2,1,0,345,2,1.1,0.9
83,1,6.93,3.11,0,0,2,1,0,138,2,1.1,0.9
84,2,14.65,1,0,0,2,1,0,138,2,1.1,0.9
85,2,8.14,1.32,0,0,2,1,0,138,2,1.1,0.9
86,1,14.17,4.22,0,0,2,1,0,138,2,1.1,0.9
87,2,4.22,1,0,0,2,1,0,138,2,1.1,0.9
88,1,61.49,28.47,0,0,2,1,0,138,2,1.1,0.9
89,1,0,0,0,48.6,2,1,0,32,2,1.1,0.9
90,1,0,0,0,0,2,1,0,138,2,1.1,0.9
91,1,3.95,20.83,0,0,2,1,0,138,2,1.1,0.9
92,1,5.22,2.11,0,0,2,1,0,138,2,1.1,0.9
93,1,2.61,1,0,0,2,1,0,138,2,1.1,0.9
94,2,0.01,0.01,0,0,2,1,0,138,2,1.1,0.9
95,2,0.01,0.01,0,0,2,1,0,138,2,1.1,0.9
96,1,15.67,5.22,0,0,2,1,0,138,2,1.1,0.9
97,1,16.78,4.72,0,0,2,1,0,138,2,1.1,0.9
98,1,0,0,0,45,2,1,0,16,2,1.1,0.9
99,1,4.22,0.5,0,0,2,1,0,138,2,1.1,0.9
100,1,9.95,2.11,0,0,2,1,0,138,2,1.1,0.9
101,1,10.85,1,0,0,2,1,0,138,2,1.1,0.9
102,2,14.67,3.11,0,0,2,1,0,138,2,1.1,0.9
103,1,7.54,1,0,0,2,1,0,138,2,1.1,0.9
104,1,2.11,0.5,0,0,2,1,0,138,2,1.1,0.9
105,1,2.11,0.5,0,0,2,1,0,138,2,1.1,0.9
106,1,8.74,3.11,0,0,2,1,0,138,2,1.1,0.9
107,1,5.73,1,0,0,2,1,0,138,2,1.1,0.9
108,1,43.11,6.25,0,0,2,1,0,138,2,1.1,0.9
109,2,9.45,2.61,0,0,2,1,0,138,2,1.1,0.9
110,2,42.03,12.76,0,0,2,1,0,138,2,1.1,0.9
111,1,15.67,2.61,0,0,2,1,0,138,2,1.1,0.9
112,1,19.89,6.83,0,0,2,1,0,138,2,1.1,0.9
113,1,8.34,2.71,0,0,2,1,0,138,2,1.1,0.9
114,2,16.78,6.33,0,0,2,1,0,138,2,1.1,0.9
115,1,13.14,1.26,0,0,2,1,0,138,2,1.1,0.9
